dialogue,label
"야 뭐해
지금 밖에 나와 있어
아 그래 나도 지금 걷는 중이야 좀 시끄럽지
어 근데 바람 불어서 시원하다
그러게 주말에 뭐 할까 싶어서 전화했어
음 주말에 영화 볼래
오 좋지 무슨 영화 볼까
새로 나온 액션 영화 있더라고 그거 어때
완전 좋지 시간은 언제가 괜찮아
음 오후에 한 3시쯤 어때
좋아 그럼 3시에 보고 끝나고 저녁도 먹을까
그래 그러면 뭐 먹고 싶어
어... 음 그거는 나중에 정하자
알겠어 그럼 주말에 봐
응 그때 보자 연락할게",0
"야 뭐해
어 나 지금 도서관인데 너는
어 나도 도서관이야
그 주말에 영화 보기로 한 거 말이야
어 맞아 어떤 영화 볼 건데
음 그거 있잖아 최근에 개봉한 거
아 그거 좋네
토요일에 보는 거 어때
어 괜찮아
시간은 저녁쯤 괜찮겠지
그래 저녁에 보자
그럼 영화 끝나고 밥도 같이 먹자
좋아 그럼 다 정해졌네
어 그럼 나중에 봐
응 조심히 가",0
"여보세요 어 엄마
어 너냐 지금 어디야
지금 버스 타고 가는데 좀 정신없어
그래도 전화해줘서 고마워 바쁜데 괜찮아
응 괜찮아 어제 약속 있는 거 보고 그냥 궁금했어 음 엄마 건강 어떠신지
아 요즘 별일 없고 괜찮아 아빠도 마찬가지로 잘 지내
그래 다행이다 근데 버스가 너무 시끄러운 거 같다
응 조금 시끄러워서 그래도 엄마 목소리 잘 들려
다행이다 하여튼 집에 가고 조심해서 들어가
응 알았어 엄마도 건강 잘 챙기고
너도 그래 끊을게
응 잘 가",0
"어 지금 통화 괜찮아
응 괜찮아 뭐야
부모님 건강은 어떠셔
아 다행히 잘 지내셔 건강도 좋고
그럼 정말 다행이네 요즘 바쁘셨지
응 조금 바빠 그래도 괜찮아
혹시 더 필요한 거 없으셔
아니 다 잘 챙기셔 걱정 마
그래도 가끔 전화 드리는 게 좋아
응 맞아 자주 연락하려고 노력해
알았어 나중에 또 이야기하자
그래 조만간 또 보자",0
"어 지금 걸어가고 있어
나도 걷는 중이야 뭐 먹을까
음 점심으로 파스타 어때
좋지 나는 크림파스타가 땡겨
나도 크림파스타 먹고 싶었어
아 그럼 파스타 집으로 가자
오케이 지하철역 쪽에 있는 데?
응 거기 괜찮을 것 같아
알았어 그럼 애들한테도 말해줄게
그래 좋아 곧 보자",0
"어 지금 밖에 있어
날씨 좋다 그치
점심 뭐 먹을까 하려고 전화했어
음 나는 뭐든 괜찮아
어제 먹은 거 뭐였지 기억나
어 아마도 파스타였던 것 같아
그럼 오늘은 한식 어때
좋지 나는 찬성
근처에 괜찮은 곳 있나
응 내가 알아본 데가 있어 같이 가볼래
좋아 그럼 어디서 만날까
회사 앞에서 만나자
알겠어 곧 갈게
오케이 그럼 이따 봐",0
"안녕하세요 거기 치킨 배달 맞나요
네 맞습니다 무엇을 도와드릴까요
저기 저녁에 치킨 주문하려고요
어떤 메뉴로 하시겠어요
음 저는 양념치킨 하나하고요 사이드로 감자튀김 추가할게요
네 주소와 연락처 말씀해주시겠어요
아 지금 버스 타고 가는 중이라서 잠시만요
네 편하실 때 말씀해주세요
서울시 강남구 대치동 123번지 101호고 연락처는 010-1234-5678이에요
확인했습니다 약 40분 후에 도착할 예정입니다
네 감사합니다 조심히 와주세요
네 감사합니다 좋은 하루 되세요",0
"안녕하세요 치킨 주문하려고 하는데요
네 어떤 메뉴로 하시겠어요
음 반반 치킨이랑 콜라 하나 추가할게요
주소 말씀해주시겠어요
서울시 강남구 대치동 123번지 101호입니다
연락처도 부탁드릴게요
010-1234-5678이에요
지금 밖에 계신가 봐요
네 바람이 좀 불긴 하네요 하하
10분 내로 도착할 것 같습니다 혹시 더 필요하신 건 없으신가요
아니요 이 정도면 충분해요 감사합니다
네 그럼 확인하고 보내드리겠습니다
네 고맙습니다",0
"안녕하세요
이번 주 예약 시간을 변경하고 싶어서요
네 말씀하세요
금요일 오후 3시로 예약했는데 다른 시간대로 바꿀 수 있을까요
네 확인해볼게요 잠시만요
감사합니다
이번 주 금요일 오전 10시와 다음 주 월요일 오후 2시가 가능합니다
음 그럼 금요일 오전 10시로 해주세요
네 변경되었습니다
감사합니다 그럼 금요일에 뵙겠습니다
네 감사합니다 좋은 하루 보내세요",0
"안녕하세요 지금 병원인데요
안녕하세요 말씀하세요
다름이 아니라 다음 주 진료 예약을 조금 변경하고 싶어서요
네 어떤 시간으로 변경 원하시나요
지금 밖이라 바람이 좀 불어요 음 잠시만요 아 네 다음 주 수요일 오후 가능할까요
네 가능합니다 몇 시로 원하세요
세 시쯤 가능할까요
네 변경해드렸습니다 그럼 다음 주 수요일 오후 세 시에 뵙겠습니다
감사합니다 좋은 하루 되세요
네 감사합니다",0
"안녕하세요 헬스장 맞죠
네 맞습니다 어떻게 도와드릴까요
제가 회원권이 이번 달에 끝나서요 연장하려고 하는데요
그렇군요 혹시 이동 중이신가요 소리가 좀 들려서요
아 네 지금 버스 타고 가는 중이라서요
괜찮습니다 회원번호나 이름 좀 알려주실 수 있을까요
잠시만요 지금 핸드폰에서 확인할게요
네 천천히 하세요
찾았어요 회원번호가 12345예요
감사합니다 회원권 연장 조건을 알려드릴게요 3개월 6개월 그리고 1년 중 선택하실 수 있습니다
아 그럼 6개월로 할게요 또 할인 같은 것도 있나요
네 현재 6개월 연장 시 15프로 할인 적용됩니다
오 좋네요 그러면 그렇게 할게요 카드로 결제할게요
좋습니다 다음 번에 방문하실 때 준비해 주시면 처리해 드릴게요
네 감사합니다
네 안전하게 이동하세요",0
"안녕하세요 거기 헬스장이죠
네 안녕하세요 무엇을 도와드릴까요
제가 회원권을 연장하려고 하는데요
아 네 지금 걷는 중이신가요
네 지금 걸어가면서 전화해서요 혹시 회원권 연장 어떻게 하면 될까요
회원권 연장은 전화로도 가능합니다 기존에 등록된 정보로 진행해드릴까요
네 그럼 부탁드릴게요
알겠습니다 성함이랑 생년월일 뒷자리만 부탁드려도 될까요
뒤 4자리 말씀드리면 되나요 그럼요
네 괜찮습니다
음 생일은 0512이고요
아 네 잠시만요 확인해드리겠습니다
네
다 되었고 메일로 연장 확인서 보내드릴게요
감사합니다
천만에요 더 필요하신 건 없으세요
아니에요 이 정도면 됐어요 감사합니다
좋은 하루 되세요
네 수고하세요",0
"야 지금 시간 괜찮아
어 나 길 걷고 있어 뭐 일 있어
저기 다름이 아니라 부탁 좀 해도 될까
뭔데 말해봐
내일 중요한 서류를 받아야 하는데 혹시 대신 좀 받아줄 수 있을까
음 어디서 받아야 해
회사 근처 카페에서 받을 수 있어 날씨 좋다
알겠어 시간 맞춰서 갈게
정말 고마워 덕분에 한시름 놨어
별말을 다해 안전하게 다녀와
응 알았어 고마워 나중에 봐",0
"안녕 지금 시간 괜찮아
어 조용히 해야 돼서 살짝 낮게 이야기할게
음 혹시 내가 부탁할 게 있는데 들어줄 수 있어
있잖아 내가 다음 주까지 서류를 좀 전달해야 되거든
시간 되면 회사 근처로 와줄 수 있어
아 그래줘서 고마워
그럼 언제쯤 가능할까
좋아 그때 맞춰서 나도 준비해둘게
고마워 정말 큰 도움이 되네
그럼 그날 보자",0
"안녕하세요 지금 택배 위치 확인하고 싶은데요
네 어디로 보내진 건지 알려주시면 확인해드릴게요
음 그 대치동으로 보냈는데 잘 도착했는지요
잠시만요 지금 버스 타고 이동 중인데요 확인해볼게요
네 감사합니다
지금 조회해보니 오늘 오후에 도착할 예정이네요
아 그렇군요 알겠습니다
더 궁금한 점 있으신가요
아니요 이 정도면 됐어요 감사합니다
네 좋은 하루 되세요",0
"안녕하세요 저 택배 좀 확인하려고요
어 안녕하세요 어떤 건가요
음 제가 주문한 게 아직 안 와서요
아 네 좀 시끄러워서 잘 안 들리는데 송장번호 좀 불러주실 수 있나요
네 잠시만요 어 여기 있다 12345678이에요
음 네 보니까 지금 배송 중이네요 아마 오늘 오후에 도착할 것 같아요
아 그렇군요 감사합니다
네 혹시 문제가 있으면 다시 연락 주세요
알겠습니다 감사해요 수고하세요
네 좋은 하루 되세요",0
"야 뭐해
어 지금 버스 타고 가는데 너는
나도 걷는 중이야 주말에 뭐할지 정했어
음 아직 못 정했어 너 생각해둔 데 있어
우리 당일치기로 캠핑 가는 거 어때
오 좋다 어디로
가까운데 한강 공원 같은 데 괜찮지 않아
완전 좋지 그럼 준비물은 내가 맡을게
오케이 나는 음식 좀 준비할게
덥지 않게 물 많이 챙기고
알았어 그럼 토요일에 만나자
좋아 연락할게 나중에 봐
응 조심히 가",0
"야 뭐해
어 나 지금 카페에 있어 좀 시끄럽지 하하
그러게 잘 안 들려 좀 더 크게 말해봐
주말에 당일치기로 어디 좀 갔다 올까 해서
좋지 좋아 어디 생각해 둔 데 있어
음 서울 근교로 갈까 싶어 경기도 어때
경기도 좋다 거기 뭐 볼만해
가평 쪽에 예쁜 카페도 많고 경치도 좋대
와 그럼 가서 커피도 마시고 사진도 찍고 좋겠네
그래서 몇 시쯤 볼래
음 아침 일찍 출발하는 게 좋겠지만 여기 좀 시끄럽네
응 그래도 대충 들려 하하 그럼 아침 8시쯤 어때
딱 좋다 그럼 그때 보자고
알았어 그럼 준비하고 있을게
그래 나도 그렇게 할게 오케이
오케이 나중에 봐",0
"음 바람이 좀 부네
어디야 지금
밖에 나와 있어 조금 걸으면서 얘기해
그랬구나 이번 주말에 가족들 만나는 거 잊지 않았지
아 맞다 이번 주말이었지
시간 괜찮아 일찍 가야 할까
음 나는 12시쯤 생각하고 있는데 어떨까
12시 괜찮네 점심 같이 먹으면 좋겠다
좋아 그럼 12시로 정하는 거다
정확히 어디로 가야 하지
음 우리 집 앞 공원에서 시작할까
오케이 그러면 그렇게 하자
알았어 그럼 가족들한테도 그렇게 전할게
고마워 걱정하지 마
니가 말 안 해도 다 알겠지 하하 그럼 주말에 봐
응 주말에 봐 잘 지내고",0
"어 안녕 뭐해
나 밖에 나와 있어 바람 좀 쐬려고
오 바람 많이 불어
응 그래서 좀 시원해
주말에 가족 모임 몇 시에 할 거야
엄마가 1시에 오라고 했어
그럼 12시쯤에 나갈까
응 그렇게 하면 될 것 같아
모임 장소는 뭐였지
지난번에 갔던 그 식당이래
알겠어 그럼 그때 보자
그래 나중에 봐
천천히 와
응 그럴게
주말에 봐
응 응 주말에 보자",0
"어 지금 점심 먹으러 가는 중인데 너는
어 나도 집 앞에 잠깐 나왔어
회사 근처 맛집 추천 좀 해줘
음 요즘 다들 그 길 건물에 있는 곳 좋아하더라
거기 멀어 아니면 걸어갈 만 해
걸어가는데 한 10분 걸릴 거야
아 좋다 그럼 거기 가봐야겠다
응 그리고 거기 음료도 괜찮대
그래 그럼 우리 다음에 같이 가자
어 좋지 연락해
오케이 그럼 점심 잘 먹어
너도 나중에 봐
그래 나중에",0
"야 점심 뭐 먹었어
음 근처 식당에서 파스타 먹었어 맛있던데
거기 시끄럽네 잘 안 들려
어 맞아 여기 카페인데 사람 엄청 많아
요즘 어때 일은 좀 괜찮아
음 나야 뭐 항상 바쁘지 너는 어때
나도 비슷해 그래도 조금 여유 있는 편이지 뭐
아 그러네 힘내자 우리 하하
맞아 맞아 이번 주말에 뭐 할 거야
좀 쉬려고 해 집에서 넌
친구 만나기로 했어 그냥 수다 떨고
좋겠다 나도 오랜만에 좀 만나고 싶네
그럼 다음에 같이 한번 모이자
좋지 연락해봐 알았어 그럼 나중에 봐
그래 보고해 연락할게",0
"거기 커피숍 맞나요
네 맞습니다 말씀하세요
저기 이번 주말에 예약 좀 하려고 하는데요
몇 분이 오실 예정이신가요
총 여섯 명이에요
주말에는 좀 시끄러울 수 있는데 괜찮으신가요
아 네 그게 괜찮습니다 혹시 몇 시쯤 자리 가능할까요
오후 두 시 이후로는 다 가능합니다
그럼 두 시로 예약할게요
네 성함과 연락처 알려주시면 되겠습니다
아 네 성함은 황성현이고 연락처는 010-9876-5432입니다
네 예약 확인되셨습니다 주말에 뵙겠습니다
네 감사합니다",0
"안녕하세요
네 안녕하세요 무엇을 도와드릴까요
이번 주말에 친구들이랑 모임을 하려고 하는데 자리 예약 가능할까요
몇 분이 오실 예정이신가요
한 열 명 정도요
저희 매장에 단체석이 있는데 그쪽으로 예약해드릴게요 날짜랑 시간을 말씀해 주세요
토요일 오후 두 시쯤 괜찮을까요
네 가능합니다 실외 쪽에 앉으실 건가요
바람이 좀 불어서요 실내 자리로 부탁드려요
알겠습니다 예약해두겠습니다
감사합니다 그럼 토요일에 뵐게요
네 좋은 하루 되세요",0
"안녕하세요 은행입니다 무엇을 도와드릴까요
안녕하세요 제가 계좌 이체를 했는데 잘 됐는지 확인하고 싶어서요
네 그러시군요 본인 확인을 위해 계좌번호 뒷자리 네 자리만 말씀해주시겠어요
네 4321입니다
잠시만요 확인해볼게요
네 감사합니다
이체는 정상적으로 처리되었고 수취인 계좌에도 입금이 완료되었습니다
아 그렇군요 감사합니다
다른 도움 필요하신 건 없으신가요
아니요 이거면 충분합니다 고맙습니다
네 안녕히 가세요",0
"안녕하세요 지금 통화 가능하세요
네 안녕하세요 이동 중이지만 말씀하세요
다름이 아니라 계좌 이체 확인 좀 하려고요
어떤 부분 확인해 드리면 될까요
어제 10만원 이체했는데 잘 됐는지 궁금해서요
확인해 드리겠습니다 잠시만 기다려 주세요
네 감사합니다
이체 잘 완료된 것으로 확인됩니다
아 다행이네요 고맙습니다
별말씀을요 혹시 더 도와드릴 게 있을까요
아니에요 이 정도면 충분해요
네 안전하게 이동하시고 좋은 하루 되세요
감사합니다 안녕히 계세요",0
"교수님 안녕하세요
안녕하세요 무슨 일이에요
저기 지난번 과제 피드백 좀 여쭤보려고요
아 네 그거 봤어요 설명이 필요한 부분 있나요
네 몇 가지 질문이 있어요
그럼 말씀해보세요
리포트의 구조에 대해서 조금 더 구체적으로 피드백 주실 수 있나요
음 네 사실 서론 부분이 조금 더 명확하면 좋겠어요
아 그렇군요 감사합니다
그리고 결론 부분도 요점 정리가 필요할 것 같아요
알겠습니다 그럼 수정해볼게요
네 그렇게 하시면 좋을 것 같아요
조용히 해야 돼서 길게 말 못 할 것 같아요
네 감사합니다 교수님
수고하세요",0
"교수님 안녕하세요
어 안녕하세요 무슨 일이에요
제가 저번에 제출한 과제 피드백 좀 부탁드리고 싶어서요
음 그 과제 말이죠 저기 조용히 해야 돼서 간단히 말씀드릴게요
네 괜찮습니다
일단 내용은 괜찮았는데 논리 전개가 조금 더 명확하면 좋겠어요
아 그렇군요 그럼 수정할 때 어떤 부분에 더 신경 쓰면 좋을까요
예를 들어 자료 해석 부분에서 좀 더 구체적으로 사례를 들어주면 좋겠어요
알겠습니다 그럼 그 부분을 보강해서 수정해볼게요
네 그렇게 하면 훨씬 좋아질 거예요 다른 질문은 없나요
지금은 없고 수정 후에 또 궁금한 점 있으면 찾아뵐게요 감사합니다
네 그러세요 수고하셨어요",0
"안녕하세요 기사님
안녕하세요 지금 어디 계세요
제가 지금 삼성역 근처에 있어요 택시 오고 있나요
네 맞아요 삼성역 근처로 가는 중입니다 얼마 안 남았어요
아 알겠습니다 혹시 몇 분 정도 걸릴까요
앞에 신호가 좀 많아서 아마 10분 정도 걸릴 것 같아요
음 그러면 제가 길가 쪽에 나가 있을게요
네 알겠어요 도착하면 연락드릴게요
감사합니다 조심히 오세요
네 잠시 후에 뵙겠습니다",0
"여보세요
안녕하세요 기사님
네 어디로 가시나요
저 지금 강남역인데요
거기 좀 시끄럽네요 잘 안 들려서 다시 말해 주실래요
아 예 죄송해요 강남역이고요 오셔서 전화 주시면 돼요
강남역이요 알겠습니다
대략 도착 예상 시간 알 수 있을까요
지금 차가 좀 막혀서 약 15분 정도 걸릴 것 같아요
아 그렇군요 알겠습니다 감사합니다
네 곧 도착할게요",0
"야 뭐해
조금 바빠 조용히 해야 돼
영화 언제 볼까 해서
아 맞다 시간 정해야지
몇 시가 좋아
한 오후 4시쯤 어때
아 그 시간 괜찮아
조용히 해야 해서 더 얘기 못 해
그래 알았어 연락해
고마워 곧 보자
그래 나중에 봐",0
"야 뭐해
어 나 지금 걷는 중이야 너는
나도 걸어가면서 전화했어
영화 시간 어떻게 할까
그래 그게 말이야 이따가 다섯 시 시작이라는데
오 다섯 시 좋다 그럼 조금 일찍 갈까
좋아 조금 일찍 가서 팝콘 사자
하하 맞아 영화관 팝콘 최고지
맞아 그럼 네 시쯤 만날까
음 네 시면 나도 시간 맞출 수 있을 것 같아
오케이 그럼 네 시에 거기서 보자
응 알았어 그럼 이따 봐
그래 이따 영화에서 봐
바쁜데도 전화 고마워
아니야 걸어가면서 하는 거라 괜찮아
그럼 이따 만나
응 조심히 와",0
